,"""Source Port""","""Destination Port""","""NAT Source Port""","""NAT Destination Port""",Action,Bytes,"""Bytes Sent""","""Bytes Received""",Packets,"""Elapsed Time (sec)""",pkts_sent,pkts_received
484,62971,44847,0,0,deny,62,62,0,1,0,1,0
485,443,9863,0,0,deny,60,60,0,1,0,1,0
486,55448,445,0,0,drop,70,70,0,1,0,1,0
487,48706,23393,0,0,deny,60,60,0,1,0,1,0
488,32983,51221,0,0,deny,66,66,0,1,0,1,0
489,443,48056,0,0,deny,135,135,0,1,0,1,0
490,55043,57470,0,0,deny,78,78,0,1,0,1,0
491,55443,445,0,0,drop,70,70,0,1,0,1,0
492,55441,445,0,0,drop,70,70,0,1,0,1,0
493,55440,445,0,0,drop,70,70,0,1,0,1,0
494,50761,445,0,0,drop,70,70,0,1,0,1,0
495,5223,32965,0,0,deny,220,220,0,1,0,1,0
496,23031,22114,0,0,deny,146,146,0,1,0,1,0
497,53544,21247,0,0,deny,66,66,0,1,0,1,0
498,58758,22114,0,0,deny,66,66,0,1,0,1,0
499,26821,57866,0,0,deny,62,62,0,1,0,1,0
500,38565,51505,0,0,deny,62,62,0,1,0,1,0
501,50758,445,0,0,drop,70,70,0,1,0,1,0
502,45064,25174,0,0,deny,62,62,0,1,0,1,0
503,57793,37807,0,0,deny,66,66,0,1,0,1,0
504,1730,37965,0,0,deny,145,145,0,1,0,1,0
505,54131,57866,0,0,deny,66,66,0,1,0,1,0
506,57779,22114,0,0,deny,146,146,0,1,0,1,0
507,55430,445,0,0,drop,70,70,0,1,0,1,0
508,55427,445,0,0,drop,70,70,0,1,0,1,0
509,55423,445,0,0,drop,70,70,0,1,0,1,0
510,50754,445,0,0,drop,70,70,0,1,0,1,0
511,43571,26467,0,0,deny,62,62,0,1,0,1,0
512,58861,26467,0,0,deny,66,66,0,1,0,1,0
513,50752,445,0,0,drop,70,70,0,1,0,1,0
514,993,58185,0,0,deny,129,129,0,1,0,1,0
515,50837,445,0,0,drop,66,66,0,1,0,1,0
516,50750,445,0,0,drop,70,70,0,1,0,1,0
517,10467,25174,0,0,deny,146,146,0,1,0,1,0
518,7105,25174,0,0,deny,66,66,0,1,0,1,0
519,10430,22114,0,0,deny,146,146,0,1,0,1,0
520,18986,44847,0,0,deny,66,66,0,1,0,1,0
521,63765,51221,0,0,deny,62,62,0,1,0,1,0
522,39393,22114,0,0,deny,62,62,0,1,0,1,0
523,443,45788,0,0,deny,332,332,0,1,0,1,0
524,61637,25174,0,0,deny,66,66,0,1,0,1,0
525,55422,445,0,0,drop,70,70,0,1,0,1,0
526,26458,44847,0,0,deny,146,146,0,1,0,1,0
527,55420,445,0,0,drop,70,70,0,1,0,1,0
528,23383,64147,0,0,deny,62,62,0,1,0,1,0
529,50415,64147,0,0,deny,66,66,0,1,0,1,0
530,50743,445,0,0,drop,70,70,0,1,0,1,0
531,26906,22114,0,0,deny,62,62,0,1,0,1,0
532,50741,445,0,0,drop,70,70,0,1,0,1,0
533,50821,445,0,0,drop,66,66,0,1,0,1,0
534,50818,445,0,0,drop,66,66,0,1,0,1,0
535,50740,445,0,0,drop,70,70,0,1,0,1,0
536,17408,8497,0,0,deny,148,148,0,1,0,1,0
537,57015,25174,0,0,deny,66,66,0,1,0,1,0
538,50739,445,0,0,drop,70,70,0,1,0,1,0
539,50738,445,0,0,drop,70,70,0,1,0,1,0
540,50735,445,0,0,drop,70,70,0,1,0,1,0
541,50732,445,0,0,drop,70,70,0,1,0,1,0
542,17002,22114,0,0,deny,62,62,0,1,0,1,0
543,63677,15503,0,0,deny,66,66,0,1,0,1,0
544,63508,62413,0,0,deny,66,66,0,1,0,1,0
545,55409,445,0,0,drop,70,70,0,1,0,1,0
546,55408,445,0,0,drop,70,70,0,1,0,1,0
547,55404,445,0,0,drop,70,70,0,1,0,1,0
548,55402,445,0,0,drop,70,70,0,1,0,1,0
549,10833,23,0,0,deny,60,60,0,1,0,1,0
550,50816,445,0,0,drop,66,66,0,1,0,1,0
551,56679,51505,0,0,deny,62,62,0,1,0,1,0
552,12645,22114,0,0,deny,146,146,0,1,0,1,0
553,50720,445,0,0,drop,70,70,0,1,0,1,0
554,50719,445,0,0,drop,70,70,0,1,0,1,0
555,18771,35440,0,0,deny,62,62,0,1,0,1,0
556,50717,445,0,0,drop,70,70,0,1,0,1,0
557,3976,25174,0,0,deny,62,62,0,1,0,1,0
558,50809,445,0,0,drop,66,66,0,1,0,1,0
559,50799,445,0,0,drop,66,66,0,1,0,1,0
560,50807,445,0,0,drop,66,66,0,1,0,1,0
561,50800,445,0,0,drop,66,66,0,1,0,1,0
562,50803,445,0,0,drop,66,66,0,1,0,1,0
563,50808,445,0,0,drop,66,66,0,1,0,1,0
564,50801,445,0,0,drop,66,66,0,1,0,1,0
565,50709,445,0,0,drop,70,70,0,1,0,1,0
566,50710,445,0,0,drop,70,70,0,1,0,1,0
567,68,67,0,0,deny,346,346,0,1,0,1,0
568,57297,51221,0,0,deny,66,66,0,1,0,1,0
569,10874,25174,0,0,deny,62,62,0,1,0,1,0
570,55395,445,0,0,drop,70,70,0,1,0,1,0
571,55392,445,0,0,drop,70,70,0,1,0,1,0
572,55389,445,0,0,drop,70,70,0,1,0,1,0
573,55388,445,0,0,drop,70,70,0,1,0,1,0
574,38959,25174,0,0,deny,62,62,0,1,0,1,0
575,50698,445,0,0,drop,70,70,0,1,0,1,0
576,1030,35776,0,0,deny,139,139,0,1,0,1,0
577,62952,35440,0,0,deny,66,66,0,1,0,1,0
578,55386,445,0,0,drop,70,70,0,1,0,1,0
579,55385,445,0,0,drop,70,70,0,1,0,1,0
580,55384,445,0,0,drop,70,70,0,1,0,1,0
581,50793,445,0,0,drop,66,66,0,1,0,1,0
582,55379,445,0,0,drop,70,70,0,1,0,1,0
583,14263,22114,0,0,deny,62,62,0,1,0,1,0
584,50790,445,0,0,drop,66,66,0,1,0,1,0
585,17146,57470,0,0,deny,62,62,0,1,0,1,0
586,1582,56205,0,0,deny,62,62,0,1,0,1,0
587,50789,445,0,0,drop,66,66,0,1,0,1,0
588,80,13987,0,0,deny,66,66,0,1,0,1,0
589,50787,445,0,0,drop,66,66,0,1,0,1,0
590,50694,445,0,0,drop,70,70,0,1,0,1,0
591,50786,445,0,0,drop,66,66,0,1,0,1,0
592,29719,22114,0,0,deny,146,146,0,1,0,1,0
593,20457,51185,0,0,deny,72,72,0,1,0,1,0
594,38852,37965,0,0,deny,62,62,0,1,0,1,0
595,50683,445,0,0,drop,70,70,0,1,0,1,0
596,50682,445,0,0,drop,70,70,0,1,0,1,0
597,50684,445,0,0,drop,70,70,0,1,0,1,0
598,50681,445,0,0,drop,70,70,0,1,0,1,0
599,55374,445,0,0,drop,70,70,0,1,0,1,0
600,50677,445,0,0,drop,70,70,0,1,0,1,0
601,60714,50584,0,0,deny,66,66,0,1,0,1,0
602,55370,445,0,0,drop,70,70,0,1,0,1,0
603,55363,445,0,0,drop,70,70,0,1,0,1,0
604,41213,25174,0,0,deny,62,62,0,1,0,1,0
605,28579,64147,0,0,deny,62,62,0,1,0,1,0
606,63988,22114,0,0,deny,66,66,0,1,0,1,0
607,57643,28189,0,0,deny,60,60,0,1,0,1,0
608,62080,54532,0,0,deny,60,60,0,1,0,1,0
609,50775,445,0,0,drop,66,66,0,1,0,1,0
610,48706,23393,0,0,deny,60,60,0,1,0,1,0
611,5610,37965,0,0,deny,66,66,0,1,0,1,0
612,15635,41182,0,0,deny,66,66,0,1,0,1,0
613,27419,23,0,0,deny,60,60,0,1,0,1,0
614,59088,57470,0,0,deny,62,62,0,1,0,1,0
615,59126,57470,0,0,deny,66,66,0,1,0,1,0
616,50672,445,0,0,drop,70,70,0,1,0,1,0
617,6796,50584,0,0,deny,62,62,0,1,0,1,0
618,45013,50584,0,0,deny,62,62,0,1,0,1,0
619,46760,50584,0,0,deny,146,146,0,1,0,1,0
620,25565,2216,0,0,deny,60,60,0,1,0,1,0
621,33912,25174,0,0,deny,62,62,0,1,0,1,0
622,993,49276,0,0,deny,129,129,0,1,0,1,0
623,50767,445,0,0,drop,66,66,0,1,0,1,0
624,29576,37807,0,0,deny,66,66,0,1,0,1,0
625,55351,445,0,0,drop,70,70,0,1,0,1,0
626,50594,25174,0,0,deny,66,66,0,1,0,1,0
627,6712,123,0,0,deny,90,90,0,1,0,1,0
628,61288,23,0,0,deny,60,60,0,1,0,1,0
629,443,35385,0,0,deny,161,161,0,1,0,1,0
630,50664,445,0,0,drop,70,70,0,1,0,1,0
631,27621,50584,0,0,deny,62,62,0,1,0,1,0
632,50661,445,0,0,drop,70,70,0,1,0,1,0
633,50764,445,0,0,drop,66,66,0,1,0,1,0
634,40394,67,0,0,deny,60,60,0,1,0,1,0
635,58593,57470,0,0,deny,62,62,0,1,0,1,0
636,50756,445,0,0,drop,66,66,0,1,0,1,0
637,50657,445,0,0,drop,70,70,0,1,0,1,0
638,50656,445,0,0,drop,70,70,0,1,0,1,0
639,50749,445,0,0,drop,66,66,0,1,0,1,0
640,50652,445,0,0,drop,70,70,0,1,0,1,0
641,28139,22114,0,0,deny,62,62,0,1,0,1,0
642,58440,22114,0,0,deny,146,146,0,1,0,1,0
643,5683,44847,0,0,deny,66,66,0,1,0,1,0
644,54051,28793,0,0,deny,66,66,0,1,0,1,0
645,64333,57470,0,0,deny,78,78,0,1,0,1,0
646,50650,445,0,0,drop,70,70,0,1,0,1,0
647,55341,445,0,0,drop,70,70,0,1,0,1,0
648,55340,445,0,0,drop,70,70,0,1,0,1,0
649,55339,445,0,0,drop,70,70,0,1,0,1,0
650,50738,445,0,0,drop,66,66,0,1,0,1,0
651,50735,445,0,0,drop,66,66,0,1,0,1,0
652,50741,445,0,0,drop,66,66,0,1,0,1,0
653,50742,445,0,0,drop,66,66,0,1,0,1,0
654,50737,445,0,0,drop,66,66,0,1,0,1,0
655,50740,445,0,0,drop,66,66,0,1,0,1,0
656,50736,445,0,0,drop,66,66,0,1,0,1,0
657,50734,445,0,0,drop,66,66,0,1,0,1,0
658,0,0,0,0,deny,60,60,0,1,0,1,0
659,0,0,0,0,deny,98,98,0,1,0,1,0
660,0,0,0,0,deny,60,60,0,1,0,1,0
661,0,0,0,0,deny,60,60,0,1,0,1,0
662,11775,25174,0,0,deny,62,62,0,1,0,1,0
663,64150,22114,0,0,deny,66,66,0,1,0,1,0
664,37959,3855,0,0,deny,72,72,0,1,0,1,0
665,51146,23117,0,0,deny,66,66,0,1,0,1,0
666,50646,445,0,0,drop,70,70,0,1,0,1,0
667,55043,57470,0,0,deny,78,78,0,1,0,1,0
668,14360,64147,0,0,deny,62,62,0,1,0,1,0
669,55427,64147,0,0,deny,66,66,0,1,0,1,0
670,55338,445,0,0,drop,70,70,0,1,0,1,0
671,55335,445,0,0,drop,70,70,0,1,0,1,0
672,55333,445,0,0,drop,70,70,0,1,0,1,0
673,55321,445,0,0,drop,70,70,0,1,0,1,0
674,50721,445,0,0,drop,66,66,0,1,0,1,0
675,50720,445,0,0,drop,66,66,0,1,0,1,0
676,50719,445,0,0,deny,66,66,0,1,0,1,0
677,57546,25174,0,0,deny,66,66,0,1,0,1,0
678,54502,34729,0,0,deny,66,66,0,1,0,1,0
679,32554,34729,0,0,deny,62,62,0,1,0,1,0
680,53626,30317,0,0,deny,66,66,0,1,0,1,0
681,7539,30317,0,0,deny,62,62,0,1,0,1,0
682,63640,57866,0,0,deny,66,66,0,1,0,1,0
683,50633,445,0,0,drop,70,70,0,1,0,1,0
684,55319,445,0,0,drop,70,70,0,1,0,1,0
685,58836,51505,0,0,deny,66,66,0,1,0,1,0
686,44710,25174,0,0,deny,62,62,0,1,0,1,0
687,55317,445,0,0,drop,70,70,0,1,0,1,0
688,55314,445,0,0,drop,70,70,0,1,0,1,0
689,55308,445,0,0,drop,70,70,0,1,0,1,0
690,50052,65008,0,0,deny,60,60,0,1,0,1,0
691,50630,445,0,0,drop,70,70,0,1,0,1,0
692,53260,36237,0,0,deny,62,62,0,1,0,1,0
693,53324,44847,0,0,deny,66,66,0,1,0,1,0
694,52564,15503,0,0,deny,74,74,0,1,0,1,0
695,27677,22114,0,0,deny,146,146,0,1,0,1,0
696,50547,22197,0,0,deny,66,66,0,1,0,1,0
697,51052,50584,0,0,deny,66,66,0,1,0,1,0
698,58230,64147,0,0,deny,66,66,0,1,0,1,0
699,30456,36237,0,0,deny,62,62,0,1,0,1,0
700,50625,445,0,0,drop,70,70,0,1,0,1,0
701,50624,445,0,0,drop,70,70,0,1,0,1,0
702,45269,50584,0,0,deny,62,62,0,1,0,1,0
703,55300,445,0,0,drop,70,70,0,1,0,1,0
704,55295,445,0,0,drop,70,70,0,1,0,1,0
705,35207,22114,0,0,deny,62,62,0,1,0,1,0
706,50622,445,0,0,drop,70,70,0,1,0,1,0
707,65200,51050,0,0,deny,62,62,0,1,0,1,0
708,42417,22114,0,0,deny,62,62,0,1,0,1,0
709,50708,445,0,0,drop,66,66,0,1,0,1,0
710,55710,5555,0,0,deny,60,60,0,1,0,1,0
711,18652,64147,0,0,deny,62,62,0,1,0,1,0
712,11983,57470,0,0,deny,62,62,0,1,0,1,0
713,39588,25174,0,0,deny,66,66,0,1,0,1,0
714,443,35385,0,0,deny,161,161,0,1,0,1,0
715,55294,445,0,0,drop,70,70,0,1,0,1,0
716,43269,50584,0,0,deny,66,66,0,1,0,1,0
717,50615,445,0,0,drop,70,70,0,1,0,1,0
718,30966,44847,0,0,deny,146,146,0,1,0,1,0
719,61550,5529,0,0,deny,145,145,0,1,0,1,0
720,55293,445,0,0,drop,70,70,0,1,0,1,0
721,9518,1,0,0,deny,100,100,0,1,0,1,0
722,50613,445,0,0,drop,70,70,0,1,0,1,0
723,51598,56079,0,0,deny,66,66,0,1,0,1,0
724,47342,36237,0,0,deny,62,62,0,1,0,1,0
725,60676,57866,0,0,deny,66,66,0,1,0,1,0
726,50692,445,0,0,drop,66,66,0,1,0,1,0
727,50691,445,0,0,drop,66,66,0,1,0,1,0
728,50612,445,0,0,drop,70,70,0,1,0,1,0
729,26287,56205,0,0,deny,62,62,0,1,0,1,0
730,50611,445,0,0,drop,70,70,0,1,0,1,0
731,50610,445,0,0,drop,70,70,0,1,0,1,0
732,50606,445,0,0,drop,70,70,0,1,0,1,0
733,50604,445,0,0,drop,70,70,0,1,0,1,0
734,63421,44847,0,0,deny,66,66,0,1,0,1,0
735,58365,5900,0,0,deny,60,60,0,1,0,1,0
736,12909,47807,0,0,deny,148,148,0,1,0,1,0
737,6881,6881,0,0,deny,62,62,0,1,0,1,0
738,55283,445,0,0,drop,70,70,0,1,0,1,0
739,55280,445,0,0,drop,70,70,0,1,0,1,0
740,55277,445,0,0,drop,70,70,0,1,0,1,0
741,55275,445,0,0,drop,70,70,0,1,0,1,0
742,57539,44847,0,0,deny,62,62,0,1,0,1,0
743,40847,25174,0,0,deny,146,146,0,1,0,1,0
744,63346,37965,0,0,deny,66,66,0,1,0,1,0
745,56119,37965,0,0,deny,62,62,0,1,0,1,0
746,50592,445,0,0,drop,70,70,0,1,0,1,0
747,62949,37965,0,0,deny,62,62,0,1,0,1,0
748,43704,37965,0,0,deny,66,66,0,1,0,1,0
749,50591,445,0,0,drop,70,70,0,1,0,1,0
750,50689,445,0,0,drop,66,66,0,1,0,1,0
751,63050,57470,0,0,deny,74,74,0,1,0,1,0
752,50586,445,0,0,drop,70,70,0,1,0,1,0
753,50582,445,0,0,drop,70,70,0,1,0,1,0
754,50581,445,0,0,drop,70,70,0,1,0,1,0
755,50680,445,0,0,drop,66,66,0,1,0,1,0
756,50682,445,0,0,drop,66,66,0,1,0,1,0
757,50671,445,0,0,drop,66,66,0,1,0,1,0
758,50676,445,0,0,drop,66,66,0,1,0,1,0
759,50677,445,0,0,drop,66,66,0,1,0,1,0
760,50674,445,0,0,drop,66,66,0,1,0,1,0
761,50675,445,0,0,drop,66,66,0,1,0,1,0
762,55266,445,0,0,drop,70,70,0,1,0,1,0
763,48706,23393,0,0,deny,60,60,0,1,0,1,0
764,49786,25174,0,0,deny,66,66,0,1,0,1,0
765,55264,445,0,0,drop,70,70,0,1,0,1,0
766,55262,445,0,0,drop,70,70,0,1,0,1,0
767,55261,445,0,0,drop,70,70,0,1,0,1,0
768,36005,22,0,0,deny,60,60,0,1,0,1,0
769,65417,44847,0,0,deny,66,66,0,1,0,1,0
770,9231,3389,0,0,deny,66,66,0,1,0,1,0
771,39213,25174,0,0,deny,62,62,0,1,0,1,0
772,50570,445,0,0,drop,70,70,0,1,0,1,0
773,59096,8604,0,0,deny,66,66,0,1,0,1,0
774,57846,57866,0,0,deny,66,66,0,1,0,1,0
775,443,35385,0,0,deny,66,66,0,1,0,1,0
776,443,58101,0,0,deny,60,60,0,1,0,1,0
777,993,51747,0,0,deny,66,66,0,1,0,1,0
778,55259,445,0,0,drop,70,70,0,1,0,1,0
779,55256,445,0,0,drop,70,70,0,1,0,1,0
780,55253,445,0,0,drop,70,70,0,1,0,1,0
781,63002,22114,0,0,deny,66,66,0,1,0,1,0
782,50665,445,0,0,drop,66,66,0,1,0,1,0
783,55251,445,0,0,drop,70,70,0,1,0,1,0
784,57643,28189,0,0,deny,60,60,0,1,0,1,0
785,62080,54532,0,0,deny,60,60,0,1,0,1,0
786,50662,445,0,0,drop,66,66,0,1,0,1,0
787,50566,445,0,0,drop,70,70,0,1,0,1,0
788,443,50238,0,0,deny,331,331,0,1,0,1,0
789,10754,28793,0,0,deny,62,62,0,1,0,1,0
790,42973,57470,0,0,deny,62,62,0,1,0,1,0
791,50660,445,0,0,drop,66,66,0,1,0,1,0
792,50659,445,0,0,drop,66,66,0,1,0,1,0
793,3945,35440,0,0,deny,66,66,0,1,0,1,0
794,56428,30317,0,0,deny,66,66,0,1,0,1,0
795,50658,445,0,0,drop,66,66,0,1,0,1,0
796,58511,50584,0,0,deny,146,146,0,1,0,1,0
797,50557,445,0,0,drop,70,70,0,1,0,1,0
798,50556,445,0,0,drop,70,70,0,1,0,1,0
799,50555,445,0,0,drop,70,70,0,1,0,1,0
800,443,44683,0,0,deny,83,83,0,1,0,1,0
801,50552,445,0,0,drop,70,70,0,1,0,1,0
802,50550,445,0,0,drop,70,70,0,1,0,1,0
803,60861,25174,0,0,deny,66,66,0,1,0,1,0
804,60883,64147,0,0,deny,70,70,0,1,0,1,0
805,55246,445,0,0,drop,70,70,0,1,0,1,0
806,993,11946,0,0,deny,66,66,0,1,0,1,0
807,40772,15503,0,0,deny,74,74,0,1,0,1,0
808,443,35385,0,0,deny,66,66,0,1,0,1,0
809,443,35385,0,0,deny,97,97,0,1,0,1,0
810,443,35385,0,0,deny,130,130,0,1,0,1,0
811,55240,445,0,0,drop,70,70,0,1,0,1,0
812,55233,445,0,0,drop,70,70,0,1,0,1,0
813,47141,50584,0,0,deny,62,62,0,1,0,1,0
814,5151,50584,0,0,deny,62,62,0,1,0,1,0
815,50647,445,0,0,drop,66,66,0,1,0,1,0
816,50544,445,0,0,drop,70,70,0,1,0,1,0
817,34212,11392,0,0,deny,62,62,0,1,0,1,0
818,24127,23,0,0,deny,60,60,0,1,0,1,0
819,50506,10214,0,0,deny,66,66,0,1,0,1,0
820,45652,10214,0,0,deny,62,62,0,1,0,1,0
821,35610,37965,0,0,deny,62,62,0,1,0,1,0
822,57325,37965,0,0,deny,62,62,0,1,0,1,0
823,50639,445,0,0,drop,66,66,0,1,0,1,0
824,55223,445,0,0,drop,70,70,0,1,0,1,0
825,8889,3808,0,0,deny,60,60,0,1,0,1,0
826,50536,445,0,0,drop,70,70,0,1,0,1,0
827,993,33264,0,0,deny,66,66,0,1,0,1,0
828,6666,2001,0,0,deny,60,60,0,1,0,1,0
829,50535,445,0,0,drop,70,70,0,1,0,1,0
830,50637,445,0,0,drop,66,66,0,1,0,1,0
831,61202,35894,0,0,deny,66,66,0,1,0,1,0
832,1024,35894,0,0,deny,62,62,0,1,0,1,0
833,13027,64147,0,0,deny,62,62,0,1,0,1,0
834,50530,445,0,0,drop,70,70,0,1,0,1,0
835,26424,27189,0,0,deny,66,66,0,1,0,1,0
836,53466,25174,0,0,deny,146,146,0,1,0,1,0
837,50528,445,0,0,drop,70,70,0,1,0,1,0
838,50360,37965,0,0,deny,62,62,0,1,0,1,0
839,50629,445,0,0,drop,66,66,0,1,0,1,0
840,6889,55108,0,0,deny,143,143,0,1,0,1,0
841,3117,37965,0,0,deny,62,62,0,1,0,1,0
842,50622,445,0,0,drop,66,66,0,1,0,1,0
843,50524,445,0,0,drop,70,70,0,1,0,1,0
844,53318,22114,0,0,deny,66,66,0,1,0,1,0
845,52033,50584,0,0,deny,66,66,0,1,0,1,0
846,31675,19473,0,0,deny,62,62,0,1,0,1,0
847,55043,57470,0,0,deny,78,78,0,1,0,1,0
848,45144,25174,0,0,deny,146,146,0,1,0,1,0
849,50523,445,0,0,drop,70,70,0,1,0,1,0
850,60453,22114,0,0,deny,146,146,0,1,0,1,0
851,20804,64147,0,0,deny,145,145,0,1,0,1,0
852,55216,445,0,0,drop,70,70,0,1,0,1,0
853,55212,445,0,0,drop,70,70,0,1,0,1,0
854,55211,445,0,0,drop,70,70,0,1,0,1,0
855,49677,25174,0,0,deny,62,62,0,1,0,1,0
856,55994,22114,0,0,deny,66,66,0,1,0,1,0
857,50607,445,0,0,drop,66,66,0,1,0,1,0
858,50614,445,0,0,drop,66,66,0,1,0,1,0
859,50609,445,0,0,drop,66,66,0,1,0,1,0
860,50610,445,0,0,drop,66,66,0,1,0,1,0
861,50613,445,0,0,drop,66,66,0,1,0,1,0
862,50608,445,0,0,drop,66,66,0,1,0,1,0
863,50606,445,0,0,drop,66,66,0,1,0,1,0
864,50612,445,0,0,drop,66,66,0,1,0,1,0
865,58055,56205,0,0,deny,146,146,0,1,0,1,0
866,50518,445,0,0,drop,70,70,0,1,0,1,0
867,45375,1900,0,0,deny,139,139,0,1,0,1,0
868,19136,64147,0,0,deny,62,62,0,1,0,1,0
869,63321,37807,0,0,deny,66,66,0,1,0,1,0
870,46417,22114,0,0,deny,146,146,0,1,0,1,0
871,41677,57470,0,0,deny,62,62,0,1,0,1,0
872,30303,56301,0,0,deny,169,169,0,1,0,1,0
873,49594,22114,0,0,deny,66,66,0,1,0,1,0
874,50655,26467,0,0,deny,66,66,0,1,0,1,0
875,2850,64147,0,0,deny,62,62,0,1,0,1,0
876,48071,25174,0,0,deny,62,62,0,1,0,1,0
877,6666,62078,0,0,deny,60,60,0,1,0,1,0
878,55209,445,0,0,drop,70,70,0,1,0,1,0
879,55204,445,0,0,drop,70,70,0,1,0,1,0
880,55203,445,0,0,drop,70,70,0,1,0,1,0
881,55199,445,0,0,drop,70,70,0,1,0,1,0
882,50594,445,0,0,drop,66,66,0,1,0,1,0
883,50593,445,0,0,drop,66,66,0,1,0,1,0
884,50591,445,0,0,drop,66,66,0,1,0,1,0
885,28875,51505,0,0,deny,62,62,0,1,0,1,0
886,50505,445,0,0,drop,70,70,0,1,0,1,0
887,48706,23393,0,0,deny,60,60,0,1,0,1,0
888,18204,55160,0,0,deny,146,146,0,1,0,1,0
889,53189,62413,0,0,deny,62,62,0,1,0,1,0
890,13406,22114,0,0,deny,62,62,0,1,0,1,0
891,54256,123,0,0,deny,234,234,0,1,0,1,0
892,52863,50584,0,0,deny,66,66,0,1,0,1,0
893,55206,22114,0,0,deny,66,66,0,1,0,1,0
894,2075,19473,0,0,deny,62,62,0,1,0,1,0
895,55191,445,0,0,drop,70,70,0,1,0,1,0
896,23846,22114,0,0,deny,146,146,0,1,0,1,0
897,64878,26467,0,0,deny,62,62,0,1,0,1,0
898,50367,37965,0,0,deny,66,66,0,1,0,1,0
899,50502,445,0,0,drop,70,70,0,1,0,1,0
900,55190,445,0,0,drop,70,70,0,1,0,1,0
901,55183,445,0,0,drop,70,70,0,1,0,1,0
902,55180,445,0,0,drop,70,70,0,1,0,1,0
903,1638,25174,0,0,deny,146,146,0,1,0,1,0
904,46619,57470,0,0,deny,62,62,0,1,0,1,0
905,23353,25174,0,0,deny,62,62,0,1,0,1,0
906,50498,445,0,0,drop,70,70,0,1,0,1,0
907,9687,35440,0,0,deny,66,66,0,1,0,1,0
908,48144,21247,0,0,deny,66,66,0,1,0,1,0
909,50496,445,0,0,drop,70,70,0,1,0,1,0
910,43260,41615,0,0,deny,145,145,0,1,0,1,0
911,43260,41615,0,0,deny,145,145,0,1,0,1,0
912,51827,56205,0,0,deny,66,66,0,1,0,1,0
913,16425,15503,0,0,deny,62,62,0,1,0,1,0
914,25565,28739,0,0,deny,60,60,0,1,0,1,0
915,50494,445,0,0,drop,70,70,0,1,0,1,0
916,52819,15503,0,0,deny,66,66,0,1,0,1,0
917,55172,445,0,0,drop,70,70,0,1,0,1,0
918,30046,15503,0,0,deny,62,62,0,1,0,1,0
919,55168,445,0,0,drop,70,70,0,1,0,1,0
920,55167,445,0,0,drop,70,70,0,1,0,1,0
921,51954,57470,0,0,deny,66,66,0,1,0,1,0
922,33351,43890,0,0,deny,146,146,0,1,0,1,0
923,4862,37965,0,0,deny,66,66,0,1,0,1,0
924,50581,445,0,0,drop,66,66,0,1,0,1,0
925,7844,22114,0,0,deny,66,66,0,1,0,1,0
926,34500,23,0,0,deny,60,60,0,1,0,1,0
927,61701,15503,0,0,deny,62,62,0,1,0,1,0
928,993,4264,0,0,deny,66,66,0,1,0,1,0
929,61455,64147,0,0,deny,66,66,0,1,0,1,0
930,52745,25174,0,0,deny,66,66,0,1,0,1,0
931,26623,22114,0,0,deny,146,146,0,1,0,1,0
932,62721,56205,0,0,deny,66,66,0,1,0,1,0
933,1025,46776,0,0,deny,62,62,0,1,0,1,0
934,50487,445,0,0,drop,70,70,0,1,0,1,0
935,57348,25174,0,0,deny,146,146,0,1,0,1,0
936,24073,22114,0,0,deny,62,62,0,1,0,1,0
937,59107,25174,0,0,deny,66,66,0,1,0,1,0
938,55166,445,0,0,drop,70,70,0,1,0,1,0
939,59549,50584,0,0,deny,66,66,0,1,0,1,0
940,62183,57470,0,0,deny,74,74,0,1,0,1,0
941,34993,15503,0,0,deny,62,62,0,1,0,1,0
942,993,3979,0,0,deny,129,129,0,1,0,1,0
943,50485,445,0,0,drop,70,70,0,1,0,1,0
944,31859,33909,0,0,deny,62,62,0,1,0,1,0
945,55164,445,0,0,drop,70,70,0,1,0,1,0
946,60428,25174,0,0,deny,66,66,0,1,0,1,0
947,63190,35440,0,0,deny,62,62,0,1,0,1,0
948,50484,445,0,0,drop,70,70,0,1,0,1,0
949,55310,50584,0,0,deny,66,66,0,1,0,1,0
950,50483,445,0,0,drop,70,70,0,1,0,1,0
951,50482,445,0,0,drop,70,70,0,1,0,1,0
952,50476,445,0,0,drop,70,70,0,1,0,1,0
953,50478,445,0,0,drop,70,70,0,1,0,1,0
954,50564,445,0,0,drop,66,66,0,1,0,1,0
955,50562,445,0,0,drop,66,66,0,1,0,1,0
956,16518,64147,0,0,deny,145,145,0,1,0,1,0
957,1865,25174,0,0,deny,146,146,0,1,0,1,0
958,56152,56205,0,0,deny,62,62,0,1,0,1,0
959,58535,30317,0,0,deny,62,62,0,1,0,1,0
960,54912,64147,0,0,deny,66,66,0,1,0,1,0
961,27507,25174,0,0,deny,62,62,0,1,0,1,0
962,25565,27942,0,0,deny,60,60,0,1,0,1,0
963,55155,445,0,0,drop,70,70,0,1,0,1,0
964,55154,445,0,0,drop,70,70,0,1,0,1,0
965,55151,445,0,0,drop,70,70,0,1,0,1,0
966,55146,445,0,0,drop,70,70,0,1,0,1,0
967,50464,445,0,0,drop,70,70,0,1,0,1,0
968,50463,445,0,0,drop,70,70,0,1,0,1,0
969,64199,50584,0,0,deny,146,146,0,1,0,1,0
970,50460,445,0,0,drop,70,70,0,1,0,1,0
971,26420,25174,0,0,deny,66,66,0,1,0,1,0
